review,polarity,avg_word
"'detail','membantu','dokternya','kasih','resep','obat'",positif,8.166666666666666
"'malam','dokternya','sabar','melayani','konsultasi','keren','charles'",positif,9.0
"'ambilnya','obat','rumah','kasihan','gojeknya'",negatif,8.4
"'membantu','biaya','konsultasi','plus','obat','terjangkau','terima,kasih'",positif,8.25
"'ulasan','dokter','baik','obat','direkomendasikan','bagus','terima,kasih','dokter'",positif,8.222222222222221
"'membantu','aplikasi','berhubungan','dokter','pandemi'",positif,10.0
"'kasih','bintang','pemesanan','bayar','status','dibatalkan','uang','lari','ke,mana','uang','kasih','bintang','transaksi','dibatalkan'",negatif,7.933333333333334
"'membantu','keadan','pandemi','rumah'",positif,8.5
"'senang','konsultasi','dokter','bagus','tenang'",positif,8.6
"'aplikasi','bagus'",positif,8.5
"'membantu','informasi','kesehatan','butuhkan'",positif,10.5
"'puas','membantu','terimakasi','aplikasi','halodic','dokter','bertugas'",positif,9.285714285714286
"'susah','hubungkan','gopay','pin','dibilang','salah'",negatif,7.833333333333333
"'terima','kasih','aplikasi','membantu','pandemi'",positif,8.8
"'pesan','bagus','lancar','cepat','sampainya'",positif,8.0
"'tolong','sertifikat','vaksin','kemarin','vaksin','makan','mengeluarkan','tolong','usut','jelek','tolong','respon','kendala','terima,kasih'",positif,8.333333333333334
"'terimakasih','membantu'",positif,11.5
"'cepat','penanganan','terima,kasih','ksih','terbantu','kondisi','mendesak'",positif,8.375
"'membantu','keadan','pandemi','covid','bagus'",positif,8.2
"'membantu','konsultas','semoga','cocok','obatnya','amin'",positif,8.5
"'bermanfaat','konsultasi','kesehatan','cepat','bagus'",positif,9.8
"'tolong','percepat','prosesnya','tes','pacar','kemaren','nunggu','ac','butuh','cepat'",negatif,7.6
"'dokter','tolong','area','perluas','daerah','jawa','timur','blitar'",negatif,7.5
"'penjelasan','baik'",positif,9.0
"'membantu','situasi','pandemi','repot','repot','rumah'",positif,8.166666666666666
"'suka','memudahkan','sibuk','memeriksakan','dokter'",positif,9.4
"'dokternya','ramah','membantu','terima,kasih'",positif,8.2
"'bagus','membantu'",positif,8.5
"'bagus','kondisi','pandemi','berobat','rumah'",positif,8.2
"'membantu','mencari','solusi','kesehatan','terima,kasih'",positif,8.5
"'aplikasi','membantu','sulit','antre','beli','obat'",positif,7.666666666666667
"'cepat','responsif','solusi'",positif,8.666666666666666
"'membantu','upload','resep','tingal','menunggu','obat','antre','apotek'",positif,8.0
"'bagus','opsi','saran','driver','gojeknya'",negatif,7.6
"'rekomen','membantu','terima,kasih','bagus'",positif,7.8
"'bagus','rekomendasi','konsultasi','pergi','rumah','sakit'",positif,8.833333333333334
'diandalkan',positif,12.0
"'aplikasinya','pelan','macet','tolong','servernya','perbaiki','terima,kasih'",negatif,8.625
"'tolong','alasan','pesanan','dibatalkan','batal'",negatif,8.8
"'mudah','cepat'",positif,7.0
"'membantu','aplikasi','terima,kasih','dokter'",positif,8.2
"'bagus','berbicara','ahli','diagnosis'",positif,8.75
"'terbantu','aplikasi','kondisi','pandemi','covid'",positif,9.0
"'membantu','beli','obat','darurat','terima,kasih','gojek'",positif,7.285714285714286
"'membantu','darurat','konsultasi','obat','rumah','biaya','terjangkau'",positif,9.0
"'bagus','membantu','isoman'",positif,8.333333333333334
"'bagus','membantu'",positif,8.5
"'dokternya','ramah'",positif,9.0
"'puas','pelayanan','baik','keluarga'",positif,8.25
"'kadang','barangnya','kosong'",negatif,9.0
"'solusi','pandemi'",positif,8.5
"'respon','dokter','cepat','penyampaian','padat','jelas','puas','pelayanan'",positif,8.375
"'dokter','responsif','bagus','dokter','galak'",negatif,8.2
'membantu',positif,10.0
"'sederhana','sulit'",positif,9.0
"'terbantukan','rumah,sakit','pandemi','suka'",positif,8.0
"'baik','care'",positif,6.0
"'instal','mingu'",negatif,7.5
"'konsultasi','dokter','ramah','pengiriman','obat','cepat','terima,kasih'",positif,8.125
"'surat','keterangan','sakit','dokter'",positif,8.5
"'dokernya','ramah','ramah','chat','jam','pagi','dilayani','baik'",positif,7.125
"'cepat','respon','dokternya','kondisi','arahan','resep','obat'",positif,8.0
'membantu',positif,10.0
"'dokternya','bagus','wilayah','pengantaran','obat','luas'",negatif,8.666666666666666
"'praktis','membantu','dikala','rumah','kantor'",positif,8.4
'membantu',positif,10.0
"'puas','mudah','konsultasi','dokter'",positif,8.25
"'responya','cepat'",positif,8.5
"'senang','konsultasi','anti','khawatir','kontak'",positif,8.8
'membantu',positif,10.0
"'pengiriman','cepat'",positif,9.5
"'membantu','cepat','kebutuhan','obat','obatan','konsultasi','kesehatan'",positif,9.285714285714286
"'selamat','pagi','sertifikat','dibuka','vaksin'",negatif,8.6
"'membantu','terima,kasih'",positif,7.666666666666667
"'membantu','pandemi'",positif,9.5
"'terima','kasih','membantu','pandemi','bantu'",positif,8.2
'membantu',positif,10.0
"'membantu','bagus'",positif,8.5
"'terima,kasih','keluhan','pelayanan','cepat','menangapi','bantu'",positif,8.285714285714286
'membantu',positif,10.0
"'chat','balas','dokternya','saldo','jelek'",negatif,7.6
'membantu',positif,10.0
"'pakai','aplikasi','lancar','informatif'",positif,9.25
"'keren','praktis','terpercaya'",positif,9.333333333333334
'membantu',positif,10.0
"'aplikasi','membantu','kondisi','istirahat'",positif,10.0
"'dokternya','menjelaskan','baik','semoga','anak','lekas','sembuh'",positif,8.428571428571429
"'aplikasi','layanan','membantu','semoga','sukses'",positif,9.0
"'aplikasi','membantu','respon','cepat','pengiriman','cepat'",positif,9.0
"'aplikasi','membantu','pasien','berpergian'",positif,10.0
"'dokternya','baik','penjelasanya','jelas','membantu'",positif,9.6
"'terima,kasih','mudah','mudahan','cepat','sembuh','penyakit'",positif,7.714285714285714
"'pelayanan','baik','terimakasih','dokter'",positif,9.5
"'cepat','bagus'",positif,7.0
'membantu',positif,10.0
"'aplikasi','manfatnya','bagus','mudah'",positif,8.75
"'senang','curahan,hati','dada','bingung','terimakasih','terimakasih'",positif,8.857142857142858
"'terima,kasih','membantu','pandemi'",positif,8.0
"'pelayananya','memuaskan','petugasnya','ramah','terima','kasih'",positif,9.666666666666666
"'membantu','tenang','informasi','solusi'",positif,9.25
"'dokter','hewan','ramah'",positif,7.333333333333333
"'membantu','pendemi','rumah,sakit','takut','takut'",positif,7.5
"'cepat','respon','dokter','ramah','penjelasan','detail'",positif,8.333333333333334
"'aplikasi','bagus','wilayah','lombok','barat'",negatif,8.2
"'membantu','pandemi'",positif,9.5
"'chat','dokter','gratis','bayar','bagus'",negatif,7.2
"'membantu','dokternya','jelas','sabar'",positif,8.75
"'aplikasi','membantu','palagi','kondisi','pandemi','rumah,sakit','rujukan','copid'",positif,8.222222222222221
"'informasi','advise','membantu','terima','kasih','dokter'",positif,8.666666666666666
"'membantu','rumah','menemui','dokter'",positif,8.5
"'bayar','gopay','docternya','respon','kemana','uang','gopay','bayar','ganti','dokter'",negatif,7.6
'membantu',positif,10.0
"'pembayaran','gagal','uang','kepotong','dokter','beres'",negatif,8.333333333333334
"'bagus','membantu','pandemi'",positif,8.666666666666666
"'bagus','membantu','terima,kasih','semoga','sukses'",positif,7.666666666666667
"'membantu','membeli','obat','langsung'",positif,8.75
"'bagus','responsif','aplikasinya','lambat','lambat'",positif,9.4
"'membantu','mendesak'",positif,10.0
"'memudahkan','terima,kasih','layananya'",positif,9.0
'membantu',positif,10.0
"'bagus','aplikasi','cepat','tangap','terima','kasih'",positif,7.833333333333333
"'pelayanan','respon','dokter','apotek','baik','cepat'",positif,8.0
"'membantu','pandemi','saran','responsif'",positif,9.25
'dokternya',positif,11.0
"'puas','konsultasi','aplikasi','layananya','cepat'",positif,9.2
"'ketemu','pengembangan','vidio','call','keren'",positif,8.4
"'barang','bayar','respon','jelek'",negatif,7.5
"'terima,kasih','aplikasi','terbantu'",positif,8.25
"'bagus','pengiriman','pesanan','cepat','diskon'",positif,8.6
"'pelayanan','baik','cepat','kirim','cepat','terima','kasih'",positif,7.571428571428571
"'dokternya','baik','sulit','rumah'",positif,7.75
"'dokternya','cepat','tangap','ramah','memuaskan'",positif,8.8
"'baik','sabar'",positif,6.5
'memudahkan',positif,12.0
"'membantu','kondisi','sibuk','ditambah','pandemi'",positif,9.0
"'penyelamat','dikala','obat','dicari','apotek','terdekat','kosong','bagus'",positif,8.375
"'terima','kasih','semoga','maju','berkembang'",positif,8.2
"'unduh','resep','digital','dokumen','keteranganya','terunduh','masuk','dokumen','jelek'",negatif,8.777777777777779
"'aplikasi','membantu','memudahkan','masyarakat'",positif,11.0
"'membantu','meringankan','beban','rumah'",positif,9.25
"'konsultasi','semoga','baik'",positif,8.666666666666666
"'bagus','dicoba'",positif,7.5
"'membantu','mencari','informasi','kesehatan','terima,kasih'",positif,9.0
"'membantu','senang','terima,kasih'",positif,7.75
"'cepat','tangapi','puas','konsultasi','terima','kasih'",positif,8.166666666666666
'bermanfaat',positif,12.0
"'nunggu','dokter','chat','bayar','registrasi'",negatif,8.2
"'membantu','pembelian','obat','konsultasi','dokter'",positif,9.4
"'bagus','cepat','obatnya'",positif,7.666666666666667
"'bagus','membantu'",positif,8.5
"'prabayar','mengunakn','ovo','gimna','komen','dokter','hu','payah'",negatif,7.375
"'sulit','aplikasi','nyambungin','gopay','susah'",negatif,8.6
"'bermanfaat','bagus','aplikasinya'",positif,10.666666666666666
"'aplikasi','inovasi','anak','bangsa','hebat','membantu','masyarakat','indonesia','mempermudah','akses','layanan','kesehatan','fitur','fiturnya','membantu','di,tengah','pandemi','aplikasi','membantu','berobat','mengantri','ulasan','lengkap'",positif,9.0
"'semoga','membantu'",positif,9.0
"'bagus','aplikasi','bagus'",positif,8.0
"'bagus','aplikasinya'",positif,10.0
"'keren','aplikasi','keadan','darurat'",positif,8.5
"'lumayan','membantu'",positif,9.5
"'puas','konsultasi','dokter','dokter'",positif,8.5
'memuaskan',positif,11.0
'bermanfaat',positif,12.0
"'aplikasi','membantu','terima','kasih','bagus'",positif,8.4
'membantu',positif,10.0
"'bicara','bicara','menyediakan','kalender','menstruasi'",negatif,10.2
'membantu',positif,10.0
"'terima','kasih','cepat','respon','dokter','spog','resepnya','cocok','bantu'",positif,7.555555555555555
"'bagus','bagus'",positif,7.0
"'penjelasan','mengerti'",positif,11.0
'membantu',positif,10.0
"'lugas','jelas'",positif,7.0
"'senang','konsultasi','mudah'",positif,9.0
"'daftar','gagal','sinyal','lancar'",negatif,7.75
"'semoga','anak','cocok','obat','dokter','anak','resepkan'",positif,7.285714285714286
"'membantu','mudah','bagus','pokonya'",positif,8.25
"'pelayanan','cepat'",positif,9.0
'membantu',positif,10.0
"'aplikasi','membantu','terima','kasih'",positif,8.75
"'memudahkan','pandemi'",positif,10.5
"'pelan','dibuka','lambat'",negatif,7.666666666666667
"'praktis','antre','dokter','cepat','respon'",positif,7.8
'membantu',positif,10.0
"'dokternya','ramah','cepat','respon','terima,kasih'",positif,7.666666666666667
'membantu',positif,10.0
"'beli','obat','jam','mudah','sulit','terima,kasih','bagus'",positif,6.375
"'pakai','konsultasi','hasilnya','bagus'",positif,9.0
"'pelayanan','prima'",positif,9.0
"'membantu','kondisi','penyakit'",positif,9.666666666666666
"'membantu','situasi','pandemi'",positif,9.333333333333334
'bantu',positif,7.0
'bagus',positif,7.0
'membantu',positif,10.0
"'dokter','cepat','tangap','mendengarkan','keluhan'",positif,9.2
"'membantu','sukses'",positif,9.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
"'respon','dokter','ramah','cepat','semoga','sukses','senang'",positif,7.714285714285714
'membantu',positif,10.0
"'aplikasi','dibutuhkan','rumah,sakit'",positif,8.5
'membantu',positif,10.0
"'memuaskan','cepat','obat','apapun','tersedia'",positif,8.4
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
"'membantu','sakit'",positif,8.5
'membantu',positif,10.0
"'metode','perbayar'",negatif,9.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
'membantu',positif,10.0
"'membantu','berobat','pandemi'",positif,9.333333333333334
'membantu',positif,10.0
"'terima','kasih','dokternya','baik','ramah'",positif,7.8
"'aplikasi','membantu','pandemi','bagus'",positif,9.0
"'layanan','konsultasi','kesehatan','cepat','sederhana'",positif,10.0
"'membantu','bantu'",positif,8.5
"'membantu','bantu'",positif,8.5
'membantu',positif,10.0
"'membantu','pandemi'",positif,9.5
"'cepat','praktis'",positif,8.0
"'membantu','pandemi'",positif,9.5
"'seru','diskusi','bareng','dokternya','teman','curhat'",positif,8.166666666666666
"'dokter','baik','ramah','puas','solusi'",positif,7.0
'membantu',positif,10.0
'membantu',positif,10.0
"'membantu','pandemi','dokternya','bagus'",positif,9.25
"'bagus','membantu','darurat'",positif,8.666666666666666
"'puas','dokter','kasih','arahan','terima,kasih'",positif,7.0
"'puas','pelayananya','semoga','berkah','sehat'",positif,8.4
"'obat','dokternya','manjur','terima,kasih','bantu'",positif,7.5
"'dokternya','ramah','perhatian','terima,kasih'",positif,8.4
"'membantu','pandemi'",positif,9.5
"'membantu','dokternya','ramah'",positif,9.333333333333334
"'terbantu','pandemi','masi','takut','rumah,sakit'",positif,7.333333333333333
"'ramah','respon','cepat','terima,kasih'",positif,7.0
"'singkat','padat','jelas','chat','dokter','spesialis'",positif,8.0
"'membantu','situasi'",positif,9.5
"'nyaman','dokternya','suka'",positif,8.333333333333334
"'respon','dokter','cepat','detail','pengiriman','obat','cepat'",positif,8.0
"'respon','dokternya','baik','baik','aplikasi','membantu','pasien'",positif,8.428571428571429
"'membantu','pandemi','demam'",positif,8.666666666666666
"'membantu','aplikasi'",positif,10.0
'membantu',positif,10.0
"'membantu','terima','kasih'",positif,8.333333333333334
"'terima,kasih','kasih','bantuanya','dokter'",positif,7.8
'membantu',positif,10.0
"'membantu','dokter'",positif,9.0
"'pelayananya','bagus','obatnya','cepat','nyampenya'",positif,9.4
'membantu',positif,10.0
'membantu',positif,10.0
"'bagus','pakai','gratis','bayar'",positif,7.25
"'dokter','jelas','penjelasanya','resep'",positif,9.0
"'membantu','kondisi','menentu'",positif,9.333333333333334
"'terbaik','bagus','membantu','pandemi','suka'",positif,8.2
"'membantu','rumah','terima,kasih'",positif,7.5
"'suka','dokter','aplikasi'",positif,8.0
"'membantu','dikala','pendemi'",positif,9.0
'membantu',positif,10.0
"'dokternya','ramah','respon','cepat','koperatif'",positif,8.8
"'dokternya','ramah','ramah','menjelaskan','detail'",positif,9.2
"'membantu','kebutuhan','obat','thanks'",positif,8.75
"'bagus','menolong','terima','kasih'",positif,8.0
"'daftar','vaksin','tanggal','maret','menceknya'",negatif,8.6
"'membantu','pandemi','terima,kasih','kasih'",positif,7.8
"'semudah','diklik','praktis','bantu'",positif,8.25
"'pelayananya','ramah','paham','bidangnya'",positif,9.5
"'bagus','aplikasi','dokter','pribadi','terima,kasih'",positif,7.833333333333333
"'memudahkan','konsultasi','rumah'",positif,10.333333333333334
"'membantu','pelayanan','dokter','memuaskan'",positif,10.0
